Generation,Best Fitness,Mean Fitness,Std Dev,Transport Cost,Total y_m
28720,84868.56364524107,236046.26626595252,16540.305048036247,83648.56364524107,122
28721,84868.56364524107,236841.15052583712,11612.950032788984,83648.56364524107,122
28722,84868.56364524107,236702.75674297794,11743.450911016605,83648.56364524107,122
28723,84868.56364524107,236948.60533162576,12010.027791835959,83648.56364524107,122
28724,84868.56364524107,236809.97810528037,9664.469792248668,83648.56364524107,122
28725,84868.56364524107,236251.58834699047,15133.812403944723,83648.56364524107,122
28726,84868.56364524107,236037.668208652,13478.690070562483,83648.56364524107,122
28727,84868.56364524107,236081.52722770913,16564.962714442914,83648.56364524107,122
28728,84868.56364524107,236385.51254919035,15103.39290268569,83648.56364524107,122
28729,84868.56364524107,236266.61963772174,13708.043400442744,83648.56364524107,122
28730,84868.56364524107,236525.63082556342,11819.951335574011,83648.56364524107,122
28731,84868.56364524107,236904.52260878927,9839.756810247007,83648.56364524107,122
28732,84868.56364524107,236705.87783989738,9599.761276265896,83648.56364524107,122
28733,84868.56364524107,235929.14558234822,13760.71126743934,83648.56364524107,122
28734,84868.56364524107,235090.29002319105,13691.024467705067,83648.56364524107,122
28735,84868.56364524107,235249.70016212057,15059.132520661384,83648.56364524107,122
28736,84868.56364524107,236197.07337540013,15110.659100921725,83648.56364524107,122
28737,84868.56364524107,236071.08888603575,14844.10846636668,83648.56364524107,122
28738,84868.56364524107,237208.6993815324,9518.496024100861,83648.56364524107,122
28739,84868.56364524107,236952.00297430772,9764.30501344895,83648.56364524107,122
28740,84868.56364524107,237231.891734497,9351.257381539042,83648.56364524107,122
28741,84868.56364524107,236612.72979155456,9449.70571336258,83648.56364524107,122
28742,84868.56364524107,236717.35073850525,9432.58047764239,83648.56364524107,122
28743,84868.56364524107,236136.75353395354,11690.536649131309,83648.56364524107,122
28744,84868.56364524107,237182.0283636627,12186.178570663289,83648.56364524107,122
28745,84868.56364524107,237210.01052525,9717.867250803673,83648.56364524107,122
28746,84868.56364524107,236281.9632485985,11777.118849548851,83648.56364524107,122
28747,84868.56364524107,236455.67969557567,15124.407831787663,83648.56364524107,122
28748,84868.56364524107,237169.52619436302,11594.850606197826,83648.56364524107,122
28749,84868.56364524107,235953.04669095104,15285.375376853088,83648.56364524107,122
28750,84868.56364524107,235984.56730817206,15259.941218701146,83648.56364524107,122
28751,84868.56364524107,236304.99571473955,13688.014318519274,83648.56364524107,122
28752,84868.56364524107,236506.84945466006,13704.807929501065,83648.56364524107,122
28753,84868.56364524107,236806.35888261767,13614.610938353871,83648.56364524107,122
28754,84868.56364524107,237339.87354719572,9784.822240929823,83648.56364524107,122
28755,84868.56364524107,236992.0494873821,11530.809642920845,83648.56364524107,122
28756,84868.56364524107,236289.9479330991,13374.893541195823,83648.56364524107,122
28757,84868.56364524107,236689.21500479637,9295.366844567523,83648.56364524107,122
28758,84868.56364524107,237493.52640075525,9677.52056814384,83648.56364524107,122
28759,84868.56364524107,237111.12580141815,9806.955711973063,83648.56364524107,122
28760,84868.56364524107,236936.03439034033,11939.547785092425,83648.56364524107,122
28761,84868.56364524107,235780.95321695256,13240.120226428131,83648.56364524107,122
28762,84868.56364524107,235516.9971288053,14902.639595207807,83648.56364524107,122
28763,84868.56364524107,236022.52746265495,14916.574458355735,83648.56364524107,122
28764,84868.56364524107,236152.2306758892,15045.365559644957,83648.56364524107,122
28765,84868.56364524107,237036.5497034805,9550.645482523283,83648.56364524107,122
28766,84868.56364524107,236512.66444468265,11825.60557618213,83648.56364524107,122
28767,84868.56364524107,236810.38184547448,13743.434714224835,83648.56364524107,122
28768,84868.56364524107,236304.93366067368,15236.953930036161,83648.56364524107,122
28769,84868.56364524107,237223.76216221094,13739.353869901926,83648.56364524107,122
28770,84868.56364524107,236913.8128829344,11626.362988910516,83648.56364524107,122
28771,84868.56364524107,236504.88193030638,11599.435918676638,83648.56364524107,122
28772,84868.56364524107,236387.24983902436,15108.979223556347,83648.56364524107,122
28773,84868.56364524107,235854.15968380976,16380.915883012929,83648.56364524107,122
28774,84868.56364524107,235993.6092827435,16544.320816570897,83648.56364524107,122
28775,84868.56364524107,235346.2261874388,16547.787959216123,83648.56364524107,122
28776,84868.56364524107,236693.31827373826,15166.893123565465,83648.56364524107,122
28777,84868.56364524107,235674.41337968956,17926.05897405059,83648.56364524107,122
28778,84868.56364524107,237063.3383339408,11559.89200767824,83648.56364524107,122
28779,84868.56364524107,237268.27631035727,9594.32448128045,83648.56364524107,122
28780,84868.56364524107,236929.36037753764,9580.26014738425,83648.56364524107,122
28781,84868.56364524107,236911.8947003874,9782.201569117924,83648.56364524107,122
28782,84868.56364524107,236686.43378730232,9688.882186592215,83648.56364524107,122
28783,84868.56364524107,236070.50543057776,13607.96896054022,83648.56364524107,122
28784,84868.56364524107,235954.25005709156,16610.720512254535,83648.56364524107,122
28785,84868.56364524107,236110.74888053868,15143.678984314296,83648.56364524107,122
28786,84868.56364524107,236662.97251979014,11828.194270904918,83648.56364524107,122
28787,84868.56364524107,237268.53027404047,9815.361068513519,83648.56364524107,122
28788,84868.56364524107,236898.2774301374,11898.7183282957,83648.56364524107,122
28789,84868.56364524107,236774.12548981077,11592.157436415215,83648.56364524107,122
28790,84868.56364524107,236854.82977751558,9745.738704763127,83648.56364524107,122
28791,84868.56364524107,237510.46419388725,9797.129607400213,83648.56364524107,122
28792,84868.56364524107,236491.07178980674,11718.89174227521,83648.56364524107,122
28793,84868.56364524107,236758.59386467136,9672.95126227755,83648.56364524107,122
28794,84868.56364524107,237900.32308336342,9608.974618790326,83648.56364524107,122
28795,84868.56364524107,236548.8185498355,11695.33165054247,83648.56364524107,122
28796,84868.56364524107,236260.23225917976,15238.75039363956,83648.56364524107,122
28797,84868.56364524107,236220.47328300957,15241.395425391542,83648.56364524107,122
28798,84868.56364524107,237159.8871681484,11706.580193043454,83648.56364524107,122
28799,84868.56364524107,236240.1833529197,13369.166907512015,83648.56364524107,122
28800,84868.56364524107,236826.04228370564,11773.995241432907,83648.56364524107,122
28801,84868.56364524107,236822.16385893346,9704.857639500675,83648.56364524107,122
28802,84868.56364524107,237073.066983077,9678.640532049894,83648.56364524107,122
28803,84868.56364524107,237427.6997099183,11841.01839746628,83648.56364524107,122
28804,84868.56364524107,237121.11658938078,9472.679911745929,83648.56364524107,122
28805,84868.56364524107,237782.990958347,9668.980432008782,83648.56364524107,122
28806,84868.56364524107,237054.04721946144,9680.124453987268,83648.56364524107,122
28807,84868.56364524107,237172.6248739247,11717.887179084091,83648.56364524107,122
28808,84868.56364524107,236527.45464676927,11686.974538693428,83648.56364524107,122
28809,84868.56364524107,236206.74820406002,13479.681195863053,83648.56364524107,122
28810,84868.56364524107,235673.9248854115,14873.751481604831,83648.56364524107,122
28811,84868.56364524107,235337.03624610757,16330.417009391058,83648.56364524107,122
28812,84868.56364524107,236659.99919731304,13443.442391932253,83648.56364524107,122
28813,84868.56364524107,237256.19243474162,11500.411496737599,83648.56364524107,122
28814,84868.56364524107,237410.78648673854,11628.615242769123,83648.56364524107,122
28815,84868.56364524107,237119.6500327331,11850.905095126374,83648.56364524107,122
28816,84868.56364524107,236884.82498860938,9783.592955284146,83648.56364524107,122
28817,84868.56364524107,236986.58717858963,9660.753405613565,83648.56364524107,122
28818,84868.56364524107,237412.96694982206,9891.767590032532,83648.56364524107,122
28819,84868.56364524107,237650.1604404215,9941.322832420285,83648.56364524107,122
28820,84868.56364524107,237378.33563276572,9785.43685447482,83648.56364524107,122
28821,84868.56364524107,236985.2607845333,9819.582052168427,83648.56364524107,122
28822,84868.56364524107,237417.80951032342,9576.096245000368,83648.56364524107,122
28823,84868.56364524107,237323.38267049228,9596.35321978085,83648.56364524107,122
28824,84868.56364524107,237377.92880720718,9654.310948897124,83648.56364524107,122
28825,84868.56364524107,236343.0865660396,11744.58569892671,83648.56364524107,122
28826,84868.56364524107,236791.22423019217,11761.305159662832,83648.56364524107,122
28827,84868.56364524107,236239.4054610945,15071.361711266525,83648.56364524107,122
28828,84868.56364524107,236154.72486510646,14847.818413392983,83648.56364524107,122
28829,84868.56364524107,235297.33702160866,16275.146699605073,83648.56364524107,122
28830,84868.56364524107,236218.51638410668,13476.361166342496,83648.56364524107,122
28831,84868.56364524107,236426.41085066675,11919.76563330398,83648.56364524107,122
28832,84868.56364524107,236498.3411575846,13482.542773077803,83648.56364524107,122
28833,84868.56364524107,236437.29667064923,13616.834671132037,83648.56364524107,122
28834,84868.56364524107,237171.73539834327,11779.393865522798,83648.56364524107,122
28835,84868.56364524107,236183.5049596498,13575.851443292237,83648.56364524107,122
28836,84868.56364524107,235196.918682525,19156.765061868908,83648.56364524107,122
28837,84868.56364524107,236357.65532217783,15206.844614644277,83648.56364524107,122
28838,84868.56364524107,235709.5983670906,15034.881035617105,83648.56364524107,122
28839,84868.56364524107,236836.90532238717,9691.265640002392,83648.56364524107,122
28840,84868.56364524107,236222.73699290204,11802.458811942965,83648.56364524107,122
28841,84868.56364524107,236860.1290524743,12042.35056101236,83648.56364524107,122
28842,84868.56364524107,236251.71367311978,11909.818237929092,83648.56364524107,122
28843,84868.56364524107,236996.9164230772,11923.047631611877,83648.56364524107,122
28844,84868.56364524107,236822.8885768649,9846.274654540206,83648.56364524107,122
28845,84868.56364524107,236868.28052946867,11562.608040476269,83648.56364524107,122
28846,84868.56364524107,237154.4648428483,9828.731764274438,83648.56364524107,122
28847,84868.56364524107,236614.1570956876,9788.256060382771,83648.56364524107,122
28848,84868.56364524107,235889.67904799586,13500.804260644007,83648.56364524107,122
28849,84868.56364524107,236715.28553617574,11873.774806984613,83648.56364524107,122
28850,84868.56364524107,236034.9677538286,13352.417134461892,83648.56364524107,122
28851,84868.56364524107,235926.6280719123,13467.036484580327,83648.56364524107,122
28852,84868.56364524107,237197.4174768795,11840.50911724558,83648.56364524107,122
28853,84868.56364524107,237491.22115461694,9478.798244069714,83648.56364524107,122
28854,84868.56364524107,236763.79909199907,13658.146315120684,83648.56364524107,122
28855,84868.56364524107,236846.05414055038,11840.753186635737,83648.56364524107,122
28856,84868.56364524107,236702.07952843898,13506.110177676788,83648.56364524107,122
28857,84868.56364524107,236466.10111571866,11651.017194984022,83648.56364524107,122
28858,84868.56364524107,235847.56067212412,13558.445399344111,83648.56364524107,122
28859,84868.56364524107,236760.43797051779,9786.160808802191,83648.56364524107,122
28860,84868.56364524107,236492.41467836528,13660.091297883251,83648.56364524107,122
28861,84868.56364524107,236585.133315157,11707.88446736128,83648.56364524107,122
28862,84868.56364524107,236725.43705989848,11779.025497185074,83648.56364524107,122
28863,84868.56364524107,236293.6439123625,11501.608918857159,83648.56364524107,122
28864,84868.56364524107,235709.2098769164,14945.039285166822,83648.56364524107,122
28865,84868.56364524107,236515.09518444355,13623.389906718457,83648.56364524107,122
28866,84868.56364524107,236063.6402793834,14934.427532842295,83648.56364524107,122
28867,84868.56364524107,236018.98049015232,14803.746404985031,83648.56364524107,122
28868,84868.56364524107,236358.8891071593,14913.655580110608,83648.56364524107,122
28869,84868.56364524107,236552.41108457826,11910.829228045915,83648.56364524107,122
28870,84868.56364524107,237197.16089552964,10061.504064377832,83648.56364524107,122
28871,84868.56364524107,236215.89719558024,11968.85264930975,83648.56364524107,122
28872,84868.56364524107,236723.97007488922,12118.74401787698,83648.56364524107,122
28873,84868.56364524107,236912.87222863035,11569.200589887561,83648.56364524107,122
28874,84868.56364524107,236845.30921562135,9902.73686375139,83648.56364524107,122
28875,84868.56364524107,235944.9132169948,9662.566047545184,83648.56364524107,122
28876,84868.56364524107,235827.26328508317,13652.439375987175,83648.56364524107,122
28877,84868.56364524107,236294.46560837256,13497.22737480705,83648.56364524107,122
